danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.575,0.648,10.0,-4.891,1.0,0.0358,0.583,0.0,0.115,0.466,75.977,audio_features,4SqWKzw0CbA05TGszDgMlc,spotify:track:4SqWKzw0CbA05TGszDgMlc,https://api.spotify.com/v1/tracks/4SqWKzw0CbA05TGszDgMlc,https://api.spotify.com/v1/audio-analysis/4SqWKzw0CbA05TGszDgMlc,160240.0,4.0
0.728,0.563,1.0,-8.053,0.0,0.134,0.621,0.0,0.179,0.352,100.017,audio_features,54PbBpquVfhfrwRwvjSXbI,spotify:track:54PbBpquVfhfrwRwvjSXbI,https://api.spotify.com/v1/tracks/54PbBpquVfhfrwRwvjSXbI,https://api.spotify.com/v1/audio-analysis/54PbBpquVfhfrwRwvjSXbI,217707.0,4.0
0.689,0.454,2.0,-7.643,1.0,0.0584,0.0351,0.00259,0.0707,0.912,159.982,audio_features,3qhlB30KknSejmIvZZLjOD,spotify:track:3qhlB30KknSejmIvZZLjOD,https://api.spotify.com/v1/tracks/3qhlB30KknSejmIvZZLjOD,https://api.spotify.com/v1/audio-analysis/3qhlB30KknSejmIvZZLjOD,159246.0,4.0
0.682,0.862,11.0,-4.151,0.0,0.0835,0.252,0.0,0.628,0.704,85.504,audio_features,3uLb3akDowAYWp5QbbKN0w,spotify:track:3uLb3akDowAYWp5QbbKN0w,https://api.spotify.com/v1/tracks/3uLb3akDowAYWp5QbbKN0w,https://api.spotify.com/v1/audio-analysis/3uLb3akDowAYWp5QbbKN0w,216678.0,4.0
0.504,0.308,9.0,-14.958,1.0,0.0321,0.868,0.135,0.158,0.121,113.95,audio_features,3vkCueOmm7xQDoJ17W1Pm3,spotify:track:3vkCueOmm7xQDoJ17W1Pm3,https://api.spotify.com/v1/tracks/3vkCueOmm7xQDoJ17W1Pm3,https://api.spotify.com/v1/audio-analysis/3vkCueOmm7xQDoJ17W1Pm3,137773.0,4.0
0.52,0.714,10.0,-7.843,1.0,0.0464,0.0194,0.000125,0.121,0.349,135.0,audio_features,68oey8CEp8hOD0ho0VsEqz,spotify:track:68oey8CEp8hOD0ho0VsEqz,https://api.spotify.com/v1/tracks/68oey8CEp8hOD0ho0VsEqz,https://api.spotify.com/v1/audio-analysis/68oey8CEp8hOD0ho0VsEqz,293895.0,4.0
0.752,0.91,4.0,-3.189,0.0,0.0541,0.481,0.0,0.0947,0.798,95.986,audio_features,7l3UuUZEqvxjhKYD2QBxOU,spotify:track:7l3UuUZEqvxjhKYD2QBxOU,https://api.spotify.com/v1/tracks/7l3UuUZEqvxjhKYD2QBxOU,https://api.spotify.com/v1/audio-analysis/7l3UuUZEqvxjhKYD2QBxOU,300000.0,4.0
0.661,0.808,3.0,-6.28,0.0,0.0347,0.355,0.0,0.131,0.7,144.886,audio_features,7AysIqSEDiwP4CUsAXJwrk,spotify:track:7AysIqSEDiwP4CUsAXJwrk,https://api.spotify.com/v1/tracks/7AysIqSEDiwP4CUsAXJwrk,https://api.spotify.com/v1/audio-analysis/7AysIqSEDiwP4CUsAXJwrk,164991.0,3.0
0.783,0.834,3.0,-4.623,0.0,0.029,0.539,0.000212,0.0903,0.92,139.995,audio_features,2ss1LK5Kfnjo5EUaCbsgZM,spotify:track:2ss1LK5Kfnjo5EUaCbsgZM,https://api.spotify.com/v1/tracks/2ss1LK5Kfnjo5EUaCbsgZM,https://api.spotify.com/v1/audio-analysis/2ss1LK5Kfnjo5EUaCbsgZM,160714.0,3.0
0.767,0.656,11.0,-6.804,0.0,0.0561,0.3,0.00235,0.139,0.684,129.99,audio_features,1wsDxqEDpsvNCatbXHjOje,spotify:track:1wsDxqEDpsvNCatbXHjOje,https://api.spotify.com/v1/tracks/1wsDxqEDpsvNCatbXHjOje,https://api.spotify.com/v1/audio-analysis/1wsDxqEDpsvNCatbXHjOje,200658.0,3.0
0.753,0.662,1.0,-6.702,1.0,0.0361,0.128,0.0,0.105,0.638,116.916,audio_features,33Nj9AdncSmHbCN3QeSZTL,spotify:track:33Nj9AdncSmHbCN3QeSZTL,https://api.spotify.com/v1/tracks/33Nj9AdncSmHbCN3QeSZTL,https://api.spotify.com/v1/audio-analysis/33Nj9AdncSmHbCN3QeSZTL,204103.0,3.0
0.675,0.725,4.0,-4.766,0.0,0.0334,0.0839,0.0,0.334,0.469,92.513,audio_features,24teIhDYO2RocTA2v5dY0r,spotify:track:24teIhDYO2RocTA2v5dY0r,https://api.spotify.com/v1/tracks/24teIhDYO2RocTA2v5dY0r,https://api.spotify.com/v1/audio-analysis/24teIhDYO2RocTA2v5dY0r,240654.0,3.0
0.583,0.774,5.0,-5.326,1.0,0.0337,0.195,0.0,0.258,0.685,119.795,audio_features,587pEvJ7iJhNtcCf5YKEgE,spotify:track:587pEvJ7iJhNtcCf5YKEgE,https://api.spotify.com/v1/tracks/587pEvJ7iJhNtcCf5YKEgE,https://api.spotify.com/v1/audio-analysis/587pEvJ7iJhNtcCf5YKEgE,150365.0,3.0
0.736,0.499,10.0,-8.177,1.0,0.0341,0.487,0.0,0.23,0.957,114.984,audio_features,7kofJygFUxxmag4EAYcCG3,spotify:track:7kofJygFUxxmag4EAYcCG3,https://api.spotify.com/v1/tracks/7kofJygFUxxmag4EAYcCG3,https://api.spotify.com/v1/audio-analysis/7kofJygFUxxmag4EAYcCG3,197280.0,4.0
0.662,0.759,9.0,-5.475,1.0,0.0353,0.389,0.0,0.141,0.513,92.438,audio_features,0JDrG1g5HXbfgGtRKT0ofH,spotify:track:0JDrG1g5HXbfgGtRKT0ofH,https://api.spotify.com/v1/tracks/0JDrG1g5HXbfgGtRKT0ofH,https://api.spotify.com/v1/audio-analysis/0JDrG1g5HXbfgGtRKT0ofH,211353.0,3.0
0.743,0.544,2.0,-7.483,0.0,0.03,0.463,0.0,0.14,0.637,94.967,audio_features,2a8yglXvNw07OWu4lO2ByG,spotify:track:2a8yglXvNw07OWu4lO2ByG,https://api.spotify.com/v1/tracks/2a8yglXvNw07OWu4lO2ByG,https://api.spotify.com/v1/audio-analysis/2a8yglXvNw07OWu4lO2ByG,212861.0,4.0
0.726,0.808,1.0,-5.845,1.0,0.064,0.556,5.4e-06,0.208,0.814,129.84,audio_features,1jIirpaACmgb4nTYfywys4,spotify:track:1jIirpaACmgb4nTYfywys4,https://api.spotify.com/v1/tracks/1jIirpaACmgb4nTYfywys4,https://api.spotify.com/v1/audio-analysis/1jIirpaACmgb4nTYfywys4,164822.0,3.0
0.69,0.502,0.0,-7.242,1.0,0.096,0.697,0.0,0.213,0.747,153.991,audio_features,7oJ3N7oVSwoa5sdpg6NCE6,spotify:track:7oJ3N7oVSwoa5sdpg6NCE6,https://api.spotify.com/v1/tracks/7oJ3N7oVSwoa5sdpg6NCE6,https://api.spotify.com/v1/audio-analysis/7oJ3N7oVSwoa5sdpg6NCE6,158546.0,4.0
0.786,0.888,5.0,-5.875,0.0,0.0916,0.248,0.0,0.16,0.852,108.876,audio_features,2HSqF98IZ3OIGVUHHUwGdV,spotify:track:2HSqF98IZ3OIGVUHHUwGdV,https://api.spotify.com/v1/tracks/2HSqF98IZ3OIGVUHHUwGdV,https://api.spotify.com/v1/audio-analysis/2HSqF98IZ3OIGVUHHUwGdV,201323.0,3.0
0.798,0.797,11.0,-3.797,0.0,0.0471,0.382,0.00039,0.164,0.51,94.012,audio_features,3GWUv0TDO5E3cHfsxYeptt,spotify:track:3GWUv0TDO5E3cHfsxYeptt,https://api.spotify.com/v1/tracks/3GWUv0TDO5E3cHfsxYeptt,https://api.spotify.com/v1/audio-analysis/3GWUv0TDO5E3cHfsxYeptt,209424.0,4.0
0.76,0.747,0.0,-5.083,0.0,0.0282,0.0675,2.73e-06,0.309,0.884,128.912,audio_features,3FqUPvubYeRCMsdJ02QyZR,spotify:track:3FqUPvubYeRCMsdJ02QyZR,https://api.spotify.com/v1/tracks/3FqUPvubYeRCMsdJ02QyZR,https://api.spotify.com/v1/audio-analysis/3FqUPvubYeRCMsdJ02QyZR,152079.0,3.0
0.832,0.573,4.0,-8.699,0.0,0.113,0.647,0.0009,0.115,0.456,109.992,audio_features,2CgT7751h4Rply3vAkTYEk,spotify:track:2CgT7751h4Rply3vAkTYEk,https://api.spotify.com/v1/tracks/2CgT7751h4Rply3vAkTYEk,https://api.spotify.com/v1/audio-analysis/2CgT7751h4Rply3vAkTYEk,196697.0,4.0
0.757,0.507,1.0,-9.146,0.0,0.184,0.0202,0.0,0.111,0.205,120.979,audio_features,3Thycu4Wd5AwGFDYYWiioT,spotify:track:3Thycu4Wd5AwGFDYYWiioT,https://api.spotify.com/v1/tracks/3Thycu4Wd5AwGFDYYWiioT,https://api.spotify.com/v1/audio-analysis/3Thycu4Wd5AwGFDYYWiioT,176529.0,4.0
0.562,0.465,4.0,-10.223,0.0,0.551,0.877,0.0,0.0843,0.489,142.127,audio_features,0wKhdPK4fHXRnOskjvgWqe,spotify:track:0wKhdPK4fHXRnOskjvgWqe,https://api.spotify.com/v1/tracks/0wKhdPK4fHXRnOskjvgWqe,https://api.spotify.com/v1/audio-analysis/0wKhdPK4fHXRnOskjvgWqe,164211.0,3.0
0.523,0.709,9.0,-9.403,1.0,0.0928,0.191,8.86e-06,0.109,0.588,143.969,audio_features,0bBDTxFPjtuWAdqLLq55u1,spotify:track:0bBDTxFPjtuWAdqLLq55u1,https://api.spotify.com/v1/tracks/0bBDTxFPjtuWAdqLLq55u1,https://api.spotify.com/v1/audio-analysis/0bBDTxFPjtuWAdqLLq55u1,185000.0,4.0
0.703,0.636,11.0,-8.157,0.0,0.0621,0.0753,0.0,0.105,0.319,125.919,audio_features,0YZ2ANy2Hhf21koqFpph5F,spotify:track:0YZ2ANy2Hhf21koqFpph5F,https://api.spotify.com/v1/tracks/0YZ2ANy2Hhf21koqFpph5F,https://api.spotify.com/v1/audio-analysis/0YZ2ANy2Hhf21koqFpph5F,187827.0,4.0
0.782,0.796,6.0,-6.036,1.0,0.229,0.445,5.21e-05,0.1,0.618,128.058,audio_features,2OkDSD6ZTzHGgYF4j10c0m,spotify:track:2OkDSD6ZTzHGgYF4j10c0m,https://api.spotify.com/v1/tracks/2OkDSD6ZTzHGgYF4j10c0m,https://api.spotify.com/v1/audio-analysis/2OkDSD6ZTzHGgYF4j10c0m,270000.0,4.0
0.584,0.811,3.0,-6.098,0.0,0.0294,0.116,3.58e-06,0.183,0.928,100.006,audio_features,5d54P8T7TXGwE2d0zyN3uu,spotify:track:5d54P8T7TXGwE2d0zyN3uu,https://api.spotify.com/v1/tracks/5d54P8T7TXGwE2d0zyN3uu,https://api.spotify.com/v1/audio-analysis/5d54P8T7TXGwE2d0zyN3uu,161959.0,4.0
0.556,0.394,8.0,-12.518,0.0,0.264,0.196,0.0,0.525,0.466,136.955,audio_features,4knNlB73rkLODZU03Xjx7x,spotify:track:4knNlB73rkLODZU03Xjx7x,https://api.spotify.com/v1/tracks/4knNlB73rkLODZU03Xjx7x,https://api.spotify.com/v1/audio-analysis/4knNlB73rkLODZU03Xjx7x,202000.0,4.0
0.812,0.856,7.0,-5.341,0.0,0.26,0.691,0.00313,0.193,0.516,139.983,audio_features,73fwmnYlCC3fF9CzEXgtFi,spotify:track:73fwmnYlCC3fF9CzEXgtFi,https://api.spotify.com/v1/tracks/73fwmnYlCC3fF9CzEXgtFi,https://api.spotify.com/v1/audio-analysis/73fwmnYlCC3fF9CzEXgtFi,245211.0,4.0
0.626,0.513,0.0,-10.593,0.0,0.0941,0.453,0.00124,0.108,0.41,160.028,audio_features,01GVrWU4CZgZyHFMShuQb1,spotify:track:01GVrWU4CZgZyHFMShuQb1,https://api.spotify.com/v1/tracks/01GVrWU4CZgZyHFMShuQb1,https://api.spotify.com/v1/audio-analysis/01GVrWU4CZgZyHFMShuQb1,254800.0,4.0
0.44,0.523,11.0,-10.991,0.0,0.166,0.0541,0.000682,0.254,0.228,155.077,audio_features,5wlHxud11fPNBjYMMppCAY,spotify:track:5wlHxud11fPNBjYMMppCAY,https://api.spotify.com/v1/tracks/5wlHxud11fPNBjYMMppCAY,https://api.spotify.com/v1/audio-analysis/5wlHxud11fPNBjYMMppCAY,164000.0,4.0
0.623,0.453,11.0,-12.226,0.0,0.291,0.0551,0.000406,0.376,0.243,133.01,audio_features,2rh4EGUcaSSSir82rbfoua,spotify:track:2rh4EGUcaSSSir82rbfoua,https://api.spotify.com/v1/tracks/2rh4EGUcaSSSir82rbfoua,https://api.spotify.com/v1/audio-analysis/2rh4EGUcaSSSir82rbfoua,200910.0,4.0
0.684,0.829,11.0,-5.976,0.0,0.0471,0.183,0.00138,0.118,0.42,109.0,audio_features,1dBv07ZgvsNBeQs2lJon6W,spotify:track:1dBv07ZgvsNBeQs2lJon6W,https://api.spotify.com/v1/tracks/1dBv07ZgvsNBeQs2lJon6W,https://api.spotify.com/v1/audio-analysis/1dBv07ZgvsNBeQs2lJon6W,165058.0,4.0
0.598,0.564,6.0,-7.633,0.0,0.152,0.686,0.0,0.157,0.212,95.971,audio_features,2oMCQhVDHhzKEHk5rN6T1E,spotify:track:2oMCQhVDHhzKEHk5rN6T1E,https://api.spotify.com/v1/tracks/2oMCQhVDHhzKEHk5rN6T1E,https://api.spotify.com/v1/audio-analysis/2oMCQhVDHhzKEHk5rN6T1E,182053.0,4.0
0.55,0.469,2.0,-8.003,0.0,0.0421,0.103,0.0,0.237,0.272,132.043,audio_features,43XQVlTRzQKFtTYjneCu4h,spotify:track:43XQVlTRzQKFtTYjneCu4h,https://api.spotify.com/v1/tracks/43XQVlTRzQKFtTYjneCu4h,https://api.spotify.com/v1/audio-analysis/43XQVlTRzQKFtTYjneCu4h,161613.0,4.0
0.73,0.592,10.0,-11.479,0.0,0.0398,0.348,0.000142,0.133,0.672,99.991,audio_features,5AA6ny0PZ4dBw72q1JZcHV,spotify:track:5AA6ny0PZ4dBw72q1JZcHV,https://api.spotify.com/v1/tracks/5AA6ny0PZ4dBw72q1JZcHV,https://api.spotify.com/v1/audio-analysis/5AA6ny0PZ4dBw72q1JZcHV,163933.0,4.0
0.805,0.245,1.0,-19.112,1.0,0.427,0.252,0.0,0.385,0.536,121.278,audio_features,5mY7KEG5gUYdXBu9ekZIMY,spotify:track:5mY7KEG5gUYdXBu9ekZIMY,https://api.spotify.com/v1/tracks/5mY7KEG5gUYdXBu9ekZIMY,https://api.spotify.com/v1/audio-analysis/5mY7KEG5gUYdXBu9ekZIMY,238562.0,4.0
0.671,0.718,2.0,-6.335,1.0,0.118,0.538,0.0,0.196,0.792,133.975,audio_features,7B0k8YTfKzj9BGVaLYXtub,spotify:track:7B0k8YTfKzj9BGVaLYXtub,https://api.spotify.com/v1/tracks/7B0k8YTfKzj9BGVaLYXtub,https://api.spotify.com/v1/audio-analysis/7B0k8YTfKzj9BGVaLYXtub,191667.0,4.0
0.808,0.39,6.0,-12.653,1.0,0.196,0.449,0.0,0.158,0.764,135.017,audio_features,5REou7BKcQgFUOe6tTUXBD,spotify:track:5REou7BKcQgFUOe6tTUXBD,https://api.spotify.com/v1/tracks/5REou7BKcQgFUOe6tTUXBD,https://api.spotify.com/v1/audio-analysis/5REou7BKcQgFUOe6tTUXBD,156444.0,4.0
0.785,0.697,5.0,-7.826,0.0,0.0685,0.481,0.0,0.166,0.912,121.017,audio_features,1eiL5AM3hsfhrmXkfSKlfj,spotify:track:1eiL5AM3hsfhrmXkfSKlfj,https://api.spotify.com/v1/tracks/1eiL5AM3hsfhrmXkfSKlfj,https://api.spotify.com/v1/audio-analysis/1eiL5AM3hsfhrmXkfSKlfj,158678.0,4.0
0.626,0.725,2.0,-4.71,1.0,0.243,0.0593,0.000131,0.297,0.333,79.902,audio_features,3WyQmaqMKBHYWLxyFzvbBV,spotify:track:3WyQmaqMKBHYWLxyFzvbBV,https://api.spotify.com/v1/tracks/3WyQmaqMKBHYWLxyFzvbBV,https://api.spotify.com/v1/audio-analysis/3WyQmaqMKBHYWLxyFzvbBV,167936.0,4.0
0.681,0.479,7.0,-11.396,1.0,0.399,0.196,0.0,0.0816,0.681,90.185,audio_features,2QNi63loCz71LN8MnK38db,spotify:track:2QNi63loCz71LN8MnK38db,https://api.spotify.com/v1/tracks/2QNi63loCz71LN8MnK38db,https://api.spotify.com/v1/audio-analysis/2QNi63loCz71LN8MnK38db,210744.0,4.0
0.715,0.915,5.0,-3.91,0.0,0.0382,0.706,0.0,0.237,0.902,105.028,audio_features,0yvcSDx1WMdxnUHhqG7PEh,spotify:track:0yvcSDx1WMdxnUHhqG7PEh,https://api.spotify.com/v1/tracks/0yvcSDx1WMdxnUHhqG7PEh,https://api.spotify.com/v1/audio-analysis/0yvcSDx1WMdxnUHhqG7PEh,186037.0,4.0
0.742,0.836,7.0,-9.973,1.0,0.118,0.131,0.0,0.0946,0.59,139.933,audio_features,1PlZpPgiBtPlB7uCAYa3ov,spotify:track:1PlZpPgiBtPlB7uCAYa3ov,https://api.spotify.com/v1/tracks/1PlZpPgiBtPlB7uCAYa3ov,https://api.spotify.com/v1/audio-analysis/1PlZpPgiBtPlB7uCAYa3ov,181714.0,4.0
0.745,0.61,5.0,-8.972,0.0,0.122,0.0867,0.0,0.0482,0.798,91.475,audio_features,2HfjQWIHWBmEp2LocJsp11,spotify:track:2HfjQWIHWBmEp2LocJsp11,https://api.spotify.com/v1/tracks/2HfjQWIHWBmEp2LocJsp11,https://api.spotify.com/v1/audio-analysis/2HfjQWIHWBmEp2LocJsp11,223279.0,3.0
0.624,0.408,0.0,-10.965,0.0,0.0337,0.362,0.0243,0.0936,0.396,149.957,audio_features,6Z6Z0DliiVFzhp3vLrvT1N,spotify:track:6Z6Z0DliiVFzhp3vLrvT1N,https://api.spotify.com/v1/tracks/6Z6Z0DliiVFzhp3vLrvT1N,https://api.spotify.com/v1/audio-analysis/6Z6Z0DliiVFzhp3vLrvT1N,148800.0,4.0
0.729,0.556,8.0,-7.936,0.0,0.299,0.707,0.00326,0.101,0.605,100.09,audio_features,2SQF7fpgxcJEFucbJQJxPz,spotify:track:2SQF7fpgxcJEFucbJQJxPz,https://api.spotify.com/v1/tracks/2SQF7fpgxcJEFucbJQJxPz,https://api.spotify.com/v1/audio-analysis/2SQF7fpgxcJEFucbJQJxPz,182400.0,4.0
0.749,0.628,4.0,-10.021,0.0,0.0454,0.501,4.82e-06,0.0886,0.719,139.067,audio_features,4Sf0D2p1XLbfnVAAFFLl0E,spotify:track:4Sf0D2p1XLbfnVAAFFLl0E,https://api.spotify.com/v1/tracks/4Sf0D2p1XLbfnVAAFFLl0E,https://api.spotify.com/v1/audio-analysis/4Sf0D2p1XLbfnVAAFFLl0E,200288.0,4.0
0.802,0.694,5.0,-6.613,0.0,0.0473,0.398,0.0,0.116,0.783,121.006,audio_features,1GxUG5xWcY2R9hQ3NcE5ya,spotify:track:1GxUG5xWcY2R9hQ3NcE5ya,https://api.spotify.com/v1/tracks/1GxUG5xWcY2R9hQ3NcE5ya,https://api.spotify.com/v1/audio-analysis/1GxUG5xWcY2R9hQ3NcE5ya,160000.0,4.0
0.442,0.504,8.0,-11.144,0.0,0.153,0.367,0.0,0.203,0.714,99.516,audio_features,7twFNyJbMDWQPn8lk0lDRh,spotify:track:7twFNyJbMDWQPn8lk0lDRh,https://api.spotify.com/v1/tracks/7twFNyJbMDWQPn8lk0lDRh,https://api.spotify.com/v1/audio-analysis/7twFNyJbMDWQPn8lk0lDRh,159456.0,3.0
0.782,0.416,8.0,-13.928,0.0,0.513,0.549,1.15e-06,0.0633,0.404,141.984,audio_features,20CeXYgWoJdheBiI89QgcK,spotify:track:20CeXYgWoJdheBiI89QgcK,https://api.spotify.com/v1/tracks/20CeXYgWoJdheBiI89QgcK,https://api.spotify.com/v1/audio-analysis/20CeXYgWoJdheBiI89QgcK,204350.0,4.0
0.534,0.624,1.0,-6.406,0.0,0.116,0.712,0.000132,0.112,0.642,87.786,audio_features,3ejjmzEsUfObGdmmQRVmM2,spotify:track:3ejjmzEsUfObGdmmQRVmM2,https://api.spotify.com/v1/tracks/3ejjmzEsUfObGdmmQRVmM2,https://api.spotify.com/v1/audio-analysis/3ejjmzEsUfObGdmmQRVmM2,190787.0,4.0
0.651,0.46,1.0,-10.897,1.0,0.381,0.104,0.000457,0.0927,0.531,162.301,audio_features,7scditB0ba2LS1MI2tH5J2,spotify:track:7scditB0ba2LS1MI2tH5J2,https://api.spotify.com/v1/tracks/7scditB0ba2LS1MI2tH5J2,https://api.spotify.com/v1/audio-analysis/7scditB0ba2LS1MI2tH5J2,140649.0,4.0
0.775,0.61,4.0,-5.782,0.0,0.0342,0.494,0.0,0.135,0.696,121.978,audio_features,0SaMca4zsaUTTzNv5haull,spotify:track:0SaMca4zsaUTTzNv5haull,https://api.spotify.com/v1/tracks/0SaMca4zsaUTTzNv5haull,https://api.spotify.com/v1/audio-analysis/0SaMca4zsaUTTzNv5haull,177049.0,4.0
0.716,0.795,4.0,-6.035,0.0,0.064,0.346,0.0,0.0303,0.962,149.902,audio_features,1uc8UiwbolVfcQbJncV2oL,spotify:track:1uc8UiwbolVfcQbJncV2oL,https://api.spotify.com/v1/tracks/1uc8UiwbolVfcQbJncV2oL,https://api.spotify.com/v1/audio-analysis/1uc8UiwbolVfcQbJncV2oL,197053.0,3.0
0.522,0.865,3.0,-7.245,0.0,0.153,0.518,0.000272,0.169,0.685,109.494,audio_features,2HQOumI8CH5kHB3V2ZHwnU,spotify:track:2HQOumI8CH5kHB3V2ZHwnU,https://api.spotify.com/v1/tracks/2HQOumI8CH5kHB3V2ZHwnU,https://api.spotify.com/v1/audio-analysis/2HQOumI8CH5kHB3V2ZHwnU,202192.0,3.0
0.683,0.643,7.0,-5.23,0.0,0.386,0.577,0.0,0.0712,0.591,199.503,audio_features,62OmBF30kfTb0XLbGZPeTS,spotify:track:62OmBF30kfTb0XLbGZPeTS,https://api.spotify.com/v1/tracks/62OmBF30kfTb0XLbGZPeTS,https://api.spotify.com/v1/audio-analysis/62OmBF30kfTb0XLbGZPeTS,184253.0,3.0
0.855,0.48,10.0,-10.08,0.0,0.147,0.577,6.46e-06,0.12,0.719,129.991,audio_features,2EEmZQBC7J2zw2lAh7WIiZ,spotify:track:2EEmZQBC7J2zw2lAh7WIiZ,https://api.spotify.com/v1/tracks/2EEmZQBC7J2zw2lAh7WIiZ,https://api.spotify.com/v1/audio-analysis/2EEmZQBC7J2zw2lAh7WIiZ,197616.0,4.0
0.732,0.652,1.0,-5.258,0.0,0.278,0.154,0.0,0.277,0.561,164.914,audio_features,3pkKb7bj2eVQjNaHOGzYSf,spotify:track:3pkKb7bj2eVQjNaHOGzYSf,https://api.spotify.com/v1/tracks/3pkKb7bj2eVQjNaHOGzYSf,https://api.spotify.com/v1/audio-analysis/3pkKb7bj2eVQjNaHOGzYSf,273455.0,4.0
0.645,0.456,1.0,-9.407,0.0,0.451,0.0292,1.44e-05,0.131,0.362,175.532,audio_features,47x0OLzz5GUTS0fZOHpS8v,spotify:track:47x0OLzz5GUTS0fZOHpS8v,https://api.spotify.com/v1/tracks/47x0OLzz5GUTS0fZOHpS8v,https://api.spotify.com/v1/audio-analysis/47x0OLzz5GUTS0fZOHpS8v,210769.0,3.0
0.684,0.556,4.0,-6.688,0.0,0.0518,0.337,5.01e-06,0.178,0.373,86.041,audio_features,1wrvsIADrnhWKBCw27UxZ9,spotify:track:1wrvsIADrnhWKBCw27UxZ9,https://api.spotify.com/v1/tracks/1wrvsIADrnhWKBCw27UxZ9,https://api.spotify.com/v1/audio-analysis/1wrvsIADrnhWKBCw27UxZ9,197467.0,4.0
0.833,0.599,2.0,-7.153,0.0,0.205,0.526,7.84e-05,0.177,0.564,99.97,audio_features,1RpfpLMsvQB9voSXa973SP,spotify:track:1RpfpLMsvQB9voSXa973SP,https://api.spotify.com/v1/tracks/1RpfpLMsvQB9voSXa973SP,https://api.spotify.com/v1/audio-analysis/1RpfpLMsvQB9voSXa973SP,144576.0,4.0
0.65,0.767,8.0,-7.688,1.0,0.0458,0.108,0.0,0.0879,0.536,122.749,audio_features,0vrKBjEBQAVn3sdhIXmpHE,spotify:track:0vrKBjEBQAVn3sdhIXmpHE,https://api.spotify.com/v1/tracks/0vrKBjEBQAVn3sdhIXmpHE,https://api.spotify.com/v1/audio-analysis/0vrKBjEBQAVn3sdhIXmpHE,187357.0,4.0
0.815,0.481,1.0,-9.787,1.0,0.247,0.171,0.00591,0.0666,0.649,130.168,audio_features,6eldmQ56gAtXN55c7MuH8N,spotify:track:6eldmQ56gAtXN55c7MuH8N,https://api.spotify.com/v1/tracks/6eldmQ56gAtXN55c7MuH8N,https://api.spotify.com/v1/audio-analysis/6eldmQ56gAtXN55c7MuH8N,166154.0,4.0
0.759,0.676,8.0,-10.074,1.0,0.0383,0.141,0.0,0.0875,0.71,111.968,audio_features,31EsbpCFl01yQtLncNdjSz,spotify:track:31EsbpCFl01yQtLncNdjSz,https://api.spotify.com/v1/tracks/31EsbpCFl01yQtLncNdjSz,https://api.spotify.com/v1/audio-analysis/31EsbpCFl01yQtLncNdjSz,141562.0,4.0
0.694,0.81,5.0,-5.338,0.0,0.0295,0.0353,0.0,0.367,0.805,124.026,audio_features,2K7HqkHEUfz7c4BzEO33Qd,spotify:track:2K7HqkHEUfz7c4BzEO33Qd,https://api.spotify.com/v1/tracks/2K7HqkHEUfz7c4BzEO33Qd,https://api.spotify.com/v1/audio-analysis/2K7HqkHEUfz7c4BzEO33Qd,193695.0,4.0
0.421,0.283,9.0,-12.011,1.0,0.054,0.629,0.0,0.357,0.112,100.119,audio_features,7DGeMF5q4UHXYyElvAiO2j,spotify:track:7DGeMF5q4UHXYyElvAiO2j,https://api.spotify.com/v1/tracks/7DGeMF5q4UHXYyElvAiO2j,https://api.spotify.com/v1/audio-analysis/7DGeMF5q4UHXYyElvAiO2j,180010.0,4.0
0.607,0.884,7.0,-5.143,1.0,0.0351,0.119,0.0,0.217,0.657,125.982,audio_features,2AeMy7dwvoPuof6xDmncUP,spotify:track:2AeMy7dwvoPuof6xDmncUP,https://api.spotify.com/v1/tracks/2AeMy7dwvoPuof6xDmncUP,https://api.spotify.com/v1/audio-analysis/2AeMy7dwvoPuof6xDmncUP,157262.0,4.0
0.483,0.776,0.0,-4.584,0.0,0.0665,0.15,0.0,0.0709,0.519,128.036,audio_features,02nm2yGw7BygWmRcbFhAlC,spotify:track:02nm2yGw7BygWmRcbFhAlC,https://api.spotify.com/v1/tracks/02nm2yGw7BygWmRcbFhAlC,https://api.spotify.com/v1/audio-analysis/02nm2yGw7BygWmRcbFhAlC,142500.0,4.0
0.604,0.863,9.0,-6.164,0.0,0.117,0.266,4.48e-06,0.244,0.402,139.951,audio_features,6vDxjNLrehdIkaHQ8nMkaF,spotify:track:6vDxjNLrehdIkaHQ8nMkaF,https://api.spotify.com/v1/tracks/6vDxjNLrehdIkaHQ8nMkaF,https://api.spotify.com/v1/audio-analysis/6vDxjNLrehdIkaHQ8nMkaF,154625.0,4.0
0.911,0.584,10.0,-4.841,0.0,0.208,0.0185,0.0259,0.0734,0.571,107.038,audio_features,4jNM7Zdqo6qsotBbUBlKHT,spotify:track:4jNM7Zdqo6qsotBbUBlKHT,https://api.spotify.com/v1/tracks/4jNM7Zdqo6qsotBbUBlKHT,https://api.spotify.com/v1/audio-analysis/4jNM7Zdqo6qsotBbUBlKHT,144675.0,4.0
0.875,0.553,10.0,-9.142,0.0,0.226,0.138,2.97e-06,0.144,0.43,129.976,audio_features,1HGov7XAwy9vx6upqGvPEc,spotify:track:1HGov7XAwy9vx6upqGvPEc,https://api.spotify.com/v1/tracks/1HGov7XAwy9vx6upqGvPEc,https://api.spotify.com/v1/audio-analysis/1HGov7XAwy9vx6upqGvPEc,147692.0,4.0
